Date	Open	High	Low	Close	Signal
2020-01-27 09:30:00+03:00	1036.4000244140625	1049.800048828125	1031.0	1045.5	0.0
2020-01-27 10:30:00+03:00	1045.0	1049.699951171875	1032.800048828125	1034.5	0.0
2020-01-27 11:30:00+03:00	1033.5999755859375	1043.0	1032.5	1041.4000244140625	0.0
2020-01-27 12:30:00+03:00	1041.5999755859375	1044.800048828125	1038.300048828125	1043.699951171875	0.0
2020-01-27 13:30:00+03:00	1043.9000244140625	1046.300048828125	1040.300048828125	1043.5	0.0
2020-01-27 14:30:00+03:00	1043.5	1044.699951171875	1041.199951171875	1042.800048828125	0.0
2020-01-27 15:30:00+03:00	1042.9000244140625	1048.0	1042.0	1047.199951171875	0.0
2020-01-27 16:30:00+03:00	1046.800048828125	1048.699951171875	1045.5	1047.5999755859375	0.0
2020-01-27 17:30:00+03:00	1047.5	1051.5	1047.300048828125	1048.199951171875	-1.0
2020-01-27 18:30:00+03:00	1048.0	1048.5999755859375	1044.9000244140625	1044.9000244140625	0.0
2020-01-28 09:30:00+03:00	1043.9000244140625	1044.0	1019.2000122070312	1028.199951171875	0.0
2020-01-28 10:30:00+03:00	1027.300048828125	1042.5999755859375	1025.199951171875	1039.800048828125	0.0
2020-01-28 11:30:00+03:00	1039.4000244140625	1044.4000244140625	1033.0999755859375	1043.5	0.0
2020-01-28 12:30:00+03:00	1043.5	1043.800048828125	1035.0999755859375	1035.199951171875	0.0
2020-01-28 13:30:00+03:00	1035.800048828125	1035.9000244140625	1030.0999755859375	1030.9000244140625	0.0
2020-01-28 14:30:00+03:00	1030.699951171875	1032.699951171875	1030.0999755859375	1031.4000244140625	0.0
2020-01-28 15:30:00+03:00	1031.5999755859375	1032.0999755859375	1028.0	1029.0	0.0
2020-01-28 16:30:00+03:00	1029.0	1030.699951171875	1028.0	1029.0	0.0
2020-01-28 17:30:00+03:00	1029.300048828125	1030.0999755859375	1026.0999755859375	1026.0999755859375	0.0
2020-01-28 18:30:00+03:00	1026.5	1026.9000244140625	1023.0	1023.5	0.0
2020-01-29 09:30:00+03:00	1021.7999877929688	1021.7999877929688	1008.0	1016.2999877929688	1.0
2020-01-29 10:30:00+03:00	1015.7000122070312	1020.9000244140625	1014.5	1018.2999877929688	0.0
2020-01-29 11:30:00+03:00	1017.9000244140625	1021.5999755859375	1015.2999877929688	1018.2999877929688	0.0
2020-01-29 12:30:00+03:00	1017.9000244140625	1020.9000244140625	1016.0	1018.4000244140625	0.0
2020-01-29 13:30:00+03:00	1018.7999877929688	1018.7999877929688	1016.0999755859375	1017.0	0.0
2020-01-29 14:30:00+03:00	1016.5999755859375	1018.2999877929688	1015.5	1017.7000122070312	0.0
2020-01-29 15:30:00+03:00	1017.7000122070312	1019.5	1016.5	1017.5	0.0
2020-01-29 16:30:00+03:00	1017.5	1021.7999877929688	1016.2999877929688	1017.4000244140625	0.0
2020-01-29 17:30:00+03:00	1017.5	1019.0	1016.2000122070312	1017.5999755859375	0.0
2020-01-29 18:30:00+03:00	1017.2999877929688	1017.9000244140625	1016.5	1017.7999877929688	0.0
2020-01-30 09:30:00+03:00	1023.5999755859375	1037.0	1018.2000122070312	1029.9000244140625	0.0
2020-01-30 10:30:00+03:00	1029.5	1032.300048828125	1027.5	1031.800048828125	0.0
2020-01-30 11:30:00+03:00	1031.800048828125	1033.199951171875	1030.5999755859375	1033.0999755859375	0.0
2020-01-30 12:30:00+03:00	1033.199951171875	1039.300048828125	1033.0999755859375	1038.5999755859375	0.0
2020-01-30 13:30:00+03:00	1038.800048828125	1042.199951171875	1038.0	1042.0	0.0
2020-01-30 14:30:00+03:00	1042.0	1048.0	1041.0	1047.5999755859375	0.0
2020-01-30 15:30:00+03:00	1047.699951171875	1051.0	1045.5	1046.800048828125	0.0
2020-01-30 16:30:00+03:00	1046.5	1050.5	1045.5999755859375	1049.300048828125	0.0
2020-01-30 17:30:00+03:00	1049.199951171875	1049.9000244140625	1042.699951171875	1045.699951171875	0.0
2020-01-30 18:30:00+03:00	1046.0999755859375	1050.699951171875	1044.4000244140625	1050.5999755859375	0.0
2020-01-31 09:30:00+03:00	1047.0	1061.699951171875	1035.0	1055.0	0.0
2020-01-31 10:30:00+03:00	1055.0	1067.9000244140625	1051.0	1067.0	0.0
2020-01-31 11:30:00+03:00	1067.5999755859375	1069.699951171875	1060.699951171875	1062.800048828125	0.0
2020-01-31 12:30:00+03:00	1062.699951171875	1066.0	1059.800048828125	1065.300048828125	0.0
2020-01-31 13:30:00+03:00	1065.5	1070.800048828125	1064.199951171875	1068.300048828125	0.0
2020-01-31 14:30:00+03:00	1068.300048828125	1074.199951171875	1064.699951171875	1071.0	0.0
2020-01-31 15:30:00+03:00	1071.0	1075.699951171875	1070.5	1072.800048828125	0.0
2020-01-31 16:30:00+03:00	1073.199951171875	1080.0	1072.0999755859375	1079.5999755859375	0.0
2020-01-31 17:30:00+03:00	1079.5	1079.5999755859375	1075.800048828125	1077.5	0.0
2020-01-31 18:30:00+03:00	1077.9000244140625	1082.199951171875	1077.699951171875	1082.199951171875	0.0
2020-02-03 09:30:00+03:00	1086.9000244140625	1116.800048828125	1084.0999755859375	1098.0	-1.0
2020-02-03 10:30:00+03:00	1098.0	1100.0999755859375	1085.199951171875	1097.699951171875	0.0
2020-02-03 11:30:00+03:00	1097.699951171875	1097.699951171875	1077.0999755859375	1080.0999755859375	0.0
2020-02-03 12:30:00+03:00	1080.4000244140625	1080.5999755859375	1066.4000244140625	1069.0	0.0
2020-02-03 13:30:00+03:00	1069.0999755859375	1072.4000244140625	1056.699951171875	1059.0999755859375	0.0
2020-02-03 14:30:00+03:00	1059.0999755859375	1064.5	1056.199951171875	1062.0	0.0
2020-02-03 15:30:00+03:00	1061.5	1062.0	1050.5	1051.0999755859375	0.0
2020-02-03 16:30:00+03:00	1051.0999755859375	1052.199951171875	1046.800048828125	1049.800048828125	0.0
2020-02-03 17:30:00+03:00	1050.199951171875	1051.5999755859375	1044.0999755859375	1045.199951171875	0.0
2020-02-03 18:30:00+03:00	1045.0999755859375	1046.699951171875	1042.5	1042.5	0.0
2020-02-04 09:30:00+03:00	1042.0	1049.5	1036.4000244140625	1048.300048828125	0.0
2020-02-04 10:30:00+03:00	1049.0999755859375	1057.0	1028.300048828125	1028.5999755859375	0.0
2020-02-04 11:30:00+03:00	1029.0	1034.5	1023.0999755859375	1028.800048828125	0.0
2020-02-04 12:30:00+03:00	1029.4000244140625	1031.199951171875	1025.9000244140625	1030.300048828125	0.0
2020-02-04 13:30:00+03:00	1030.300048828125	1033.4000244140625	1028.199951171875	1032.9000244140625	0.0
2020-02-04 14:30:00+03:00	1032.5999755859375	1033.4000244140625	1022.7000122070312	1023.2000122070312	0.0
2020-02-04 15:30:00+03:00	1023.2000122070312	1023.4000244140625	1014.0	1016.9000244140625	0.0
2020-02-04 16:30:00+03:00	1016.9000244140625	1018.4000244140625	1011.0	1011.0	0.0
2020-02-04 17:30:00+03:00	1011.0	1012.2000122070312	1006.0	1008.0999755859375	0.0
2020-02-04 18:30:00+03:00	1008.2000122070312	1010.2000122070312	1006.9000244140625	1006.9000244140625	0.0
2020-02-05 09:30:00+03:00	1016.0	1019.9000244140625	1010.2999877929688	1015.5	0.0
2020-02-05 10:30:00+03:00	1015.9000244140625	1016.0	996.4000244140625	999.9000244140625	0.0
2020-02-05 11:30:00+03:00	999.7999877929688	999.9000244140625	988.4000244140625	993.9000244140625	0.0
2020-02-05 12:30:00+03:00	994.2000122070312	996.5	984.0999755859375	991.5999755859375	1.0
2020-02-05 13:30:00+03:00	991.9000244140625	993.5	987.5999755859375	991.7000122070312	0.0
2020-02-05 14:30:00+03:00	991.7000122070312	996.4000244140625	990.0	991.9000244140625	0.0
2020-02-05 15:30:00+03:00	992.0	1000.0	991.7000122070312	1000.0	0.0
2020-02-05 16:30:00+03:00	1000.0	1001.2000122070312	995.0999755859375	999.7999877929688	0.0
2020-02-05 17:30:00+03:00	999.9000244140625	1003.4000244140625	996.2000122070312	1003.2000122070312	0.0
2020-02-05 18:30:00+03:00	1003.2000122070312	1003.9000244140625	1002.5	1002.7999877929688	0.0
2020-02-06 09:30:00+03:00	1002.7999877929688	1009.7999877929688	1000.0	1006.0	0.0
2020-02-06 10:30:00+03:00	1005.9000244140625	1009.7999877929688	986.2999877929688	992.2000122070312	0.0
2020-02-06 11:30:00+03:00	992.2000122070312	998.9000244140625	988.0	998.7999877929688	0.0
2020-02-06 12:30:00+03:00	998.5	1006.7000122070312	995.2999877929688	1004.2999877929688	0.0
2020-02-06 13:30:00+03:00	1004.2999877929688	1005.0	1000.0	1003.9000244140625	0.0
2020-02-06 14:30:00+03:00	1003.9000244140625	1005.0	1000.7999877929688	1004.2999877929688	0.0
2020-02-06 15:30:00+03:00	1004.4000244140625	1012.0999755859375	1003.5999755859375	1010.0	0.0
2020-02-06 16:30:00+03:00	1009.5999755859375	1022.7999877929688	1008.2999877929688	1020.5	0.0
2020-02-06 17:30:00+03:00	1020.5	1030.0	1020.5	1027.4000244140625	0.0
2020-02-06 18:30:00+03:00	1027.300048828125	1032.0	1027.0	1032.0	0.0
2020-02-07 09:30:00+03:00	1029.9000244140625	1029.9000244140625	1022.2000122070312	1024.0	0.0
2020-02-07 10:30:00+03:00	1024.300048828125	1042.199951171875	1017.0	1036.4000244140625	0.0
2020-02-07 11:30:00+03:00	1036.4000244140625	1041.699951171875	1031.0	1041.0999755859375	0.0
2020-02-07 12:30:00+03:00	1041.4000244140625	1048.9000244140625	1041.199951171875	1047.9000244140625	0.0
2020-02-07 13:30:00+03:00	1047.5999755859375	1052.5999755859375	1044.199951171875	1049.699951171875	0.0
2020-02-07 14:30:00+03:00	1049.800048828125	1052.0	1046.699951171875	1052.0	0.0
2020-02-07 15:30:00+03:00	1051.5	1054.800048828125	1050.199951171875	1052.4000244140625	0.0
2020-02-07 16:30:00+03:00	1053.0	1055.0	1050.800048828125	1054.800048828125	0.0
2020-02-07 17:30:00+03:00	1054.9000244140625	1063.0	1054.9000244140625	1056.4000244140625	0.0
2020-02-07 18:30:00+03:00	1056.0	1056.699951171875	1050.0	1056.699951171875	0.0
2020-02-10 09:30:00+03:00	1056.0	1073.0999755859375	1051.4000244140625	1067.800048828125	0.0
2020-02-10 10:30:00+03:00	1067.699951171875	1072.199951171875	1054.5999755859375	1059.300048828125	0.0
2020-02-10 11:30:00+03:00	1059.300048828125	1066.300048828125	1058.9000244140625	1061.5	0.0
2020-02-10 12:30:00+03:00	1062.199951171875	1067.300048828125	1061.0999755859375	1064.0999755859375	0.0
2020-02-10 13:30:00+03:00	1064.199951171875	1066.0999755859375	1062.199951171875	1063.0	0.0
2020-02-10 14:30:00+03:00	1063.0	1065.699951171875	1062.699951171875	1063.9000244140625	0.0
2020-02-10 15:30:00+03:00	1064.199951171875	1067.699951171875	1063.5	1066.300048828125	0.0
2020-02-10 16:30:00+03:00	1066.199951171875	1072.199951171875	1066.0	1072.0	-1.0
2020-02-10 17:30:00+03:00	1072.0	1072.0	1067.9000244140625	1071.699951171875	0.0
2020-02-10 18:30:00+03:00	1071.699951171875	1071.699951171875	1067.0999755859375	1067.0999755859375	0.0
2020-02-11 09:30:00+03:00	1059.800048828125	1072.0999755859375	1050.699951171875	1069.4000244140625	0.0
2020-02-11 10:30:00+03:00	1069.4000244140625	1071.699951171875	1066.0	1068.5	0.0
2020-02-11 11:30:00+03:00	1067.699951171875	1069.0999755859375	1064.300048828125	1068.300048828125	0.0
2020-02-11 12:30:00+03:00	1068.9000244140625	1071.0999755859375	1067.5	1069.9000244140625	0.0
2020-02-11 13:30:00+03:00	1069.199951171875	1070.5999755859375	1068.0999755859375	1070.0	0.0
2020-02-11 14:30:00+03:00	1069.699951171875	1070.4000244140625	1068.300048828125	1069.0	0.0
2020-02-11 15:30:00+03:00	1069.0	1072.199951171875	1067.0	1072.0	0.0
2020-02-11 16:30:00+03:00	1072.0	1073.0	1068.5999755859375	1070.0999755859375	0.0
2020-02-11 17:30:00+03:00	1070.199951171875	1073.800048828125	1065.5	1066.0	0.0
2020-02-11 18:30:00+03:00	1066.0	1066.5	1065.5	1065.5	0.0
2020-02-12 09:30:00+03:00	1064.0	1064.0	1044.199951171875	1050.199951171875	0.0
2020-02-12 10:30:00+03:00	1049.9000244140625	1053.5999755859375	1046.0	1046.9000244140625	0.0
2020-02-12 11:30:00+03:00	1046.800048828125	1055.4000244140625	1045.0	1053.0	0.0
2020-02-12 12:30:00+03:00	1053.5	1057.0	1052.5	1057.0	0.0
2020-02-12 13:30:00+03:00	1057.0999755859375	1059.5	1056.5	1059.199951171875	0.0
2020-02-12 14:30:00+03:00	1059.0	1059.199951171875	1053.0	1056.0	0.0
2020-02-12 15:30:00+03:00	1056.0999755859375	1056.300048828125	1053.5	1055.5	0.0
2020-02-12 16:30:00+03:00	1054.5999755859375	1055.199951171875	1041.699951171875	1041.699951171875	0.0
